lat,lon,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-21.484892,116.75602,304.62,0.55,0.51,2015/11/1,1654,N,VIIRS,n,1,284.42,1.05,N,0
-21.483801,116.750748,310.37,0.55,0.51,2015/11/1,1654,N,VIIRS,n,1,283.72,1.05,N,0
-21.482725,116.745529,305.3,0.55,0.51,2015/11/1,1654,N,VIIRS,n,1,286.94,1.39,N,0
-21.481321,116.76255,309.09,0.55,0.51,2015/11/1,1654,N,VIIRS,n,1,293.53,2.73,N,0
-21.813286,118.676628,314.47,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.45,1.46,N,0
-21.809921,118.681641,316.28,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.73,1.93,N,0
-21.393387,130.657486,321.99,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,288.77,2.6,N,0
-21.392889,130.653381,320.52,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,289.99,2.6,N,0
-21.392389,130.649261,320.24,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,285.47,2.59,N,0
-21.391891,130.645157,322.56,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,284.84,2.59,N,0
-21.394161,130.699341,300.92,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,270.75,0.59,N,0
-21.39366,130.69519,302.06,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,272.39,0.59,N,0
-21.393162,130.691055,303.71,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,270.35,0.54,N,0
-21.392662,130.68692,309.77,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,273.23,0.54,N,0
-21.392162,130.682785,311.92,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,273.29,1.34,N,0
-21.391663,130.678665,315.95,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,278.19,1.34,N,0
-21.391163,130.67453,313.47,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,271.66,1.17,N,0
-21.390169,130.666306,315.61,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,272.84,2.36,N,0
-21.38818,130.649872,309.04,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,271.44,2.56,N,0
-20.848026,126.610153,310.83,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,297.85,0.86,N,0
-21.389671,130.662186,326.31,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,282,2.36,N,0
-21.389175,130.658081,323.23,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,289.46,3.12,N,0
-21.388676,130.653976,325.8,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,286.28,3.12,N,0
-21.387682,130.645752,327.09,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,282.51,2.56,N,0
-21.389437,130.695786,302.24,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,271.74,0.59,N,0
-21.388939,130.691635,304.27,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,268.98,0.54,N,0
-21.388441,130.687515,311.42,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,274.85,0.54,N,0
-21.387939,130.68338,312.35,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,280.14,1.34,N,0
-21.387444,130.679245,317.74,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,277.99,1.34,N,0
-21.386944,130.67511,317.81,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,272.83,1.17,N,0
-21.38645,130.671005,311.58,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,269.79,1.17,N,0
-21.382977,130.642227,317.06,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.19,5.91,N,0
-20.848616,126.63813,308.54,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,297.56,0.55,N,0
-21.385954,130.666885,322.64,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,275.32,2.36,N,0
-21.385458,130.662781,328.56,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,282.47,2.36,N,0
-21.384962,130.658661,330.68,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,286.72,3.12,N,0
-21.384464,130.654572,329.34,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,285.61,3.12,N,0
-21.383968,130.650452,328.98,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,281.47,2.56,N,0
-21.383472,130.646347,322.62,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,292.25,2.56,N,0
-20.848043,126.634209,321.97,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,298.08,1.4,N,0
-21.385214,130.696381,303.99,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,273.56,1.56,N,0
-21.384718,130.692245,308.9,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,272.46,2.83,N,0
-21.383224,130.67984,317.72,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,281.11,4.3,N,0
-21.380747,130.659271,318.89,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,292.55,3.8,N,0
-21.376787,130.626404,309.63,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.02,103.47,N,0
-20.844055,126.630859,318.02,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,297.89,1.4,N,0
-21.382727,130.675705,320.82,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,275.19,2.5,N,0
-21.382233,130.671585,326.01,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,281.47,2.5,N,0
-21.381739,130.667496,328.58,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,279.21,3.3,N,0
-21.381243,130.663361,330.87,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,282.53,3.3,N,0
-21.380253,130.655151,334.34,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,290.55,3.8,N,0
-21.379757,130.651047,338.94,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,290.03,7.59,N,0
-21.379263,130.646927,349.15,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,291.95,7.59,N,0
-21.378767,130.642822,337.69,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,297.84,146.84,N,0
-21.378271,130.638702,343.11,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,297.94,146.84,N,0
-21.377777,130.634613,322.03,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.25,48.11,N,0
-21.377281,130.630493,343.92,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.11,48.11,N,0
-21.378513,130.6763,322.88,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,278.92,2.5,N,0
-21.378016,130.67218,324.69,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,281.89,2.5,N,0
-21.377522,130.668076,322.25,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,273.47,3.3,N,0
-21.377029,130.663971,330.49,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,279.96,3.3,N,0
-21.376534,130.659851,333.53,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,285.51,3.8,N,0
-21.37604,130.655746,329.24,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,291.5,3.8,N,0
-21.375547,130.651627,338.12,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,290.57,7.59,N,0
-21.375053,130.647537,343.87,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.16,7.59,N,0
-21.374559,130.643417,367,0.42,0.45,2015/11/1,1654,N,VIIRS,h,1,334.64,146.84,N,0
-21.374063,130.639313,367,0.42,0.45,2015/11/1,1654,N,VIIRS,h,1,345.42,146.84,N,0
-21.373571,130.635193,341.5,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.89,48.11,N,0
-21.373077,130.631104,367,0.42,0.45,2015/11/1,1654,N,VIIRS,h,1,323.04,48.11,N,0
-21.372583,130.626999,333.45,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,332.84,103.47,N,0
-21.372091,130.622894,321.32,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.88,103.47,N,0
-20.83778,126.611862,322.06,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,298.19,1.84,N,0
-21.374294,130.676895,318.63,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,280.42,3.11,N,0
-21.373306,130.668671,318.35,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,271.36,2.35,N,0
-21.367395,130.6194,305.43,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.06,23.44,N,0
-21.3738,130.672775,326.05,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,280.89,3.11,N,0
-21.372814,130.664551,320.09,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,271.36,2.35,N,0
-21.37232,130.660446,330.21,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,277.57,4.33,N,0
-21.371828,130.656326,337.43,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,290.42,4.33,N,0
-21.371334,130.652222,330.88,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.11,3.36,N,0
-21.370842,130.648117,334.72,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.71,3.36,N,0
-21.370348,130.644012,347.16,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,301.06,47.47,N,0
-21.369858,130.639893,367,0.42,0.45,2015/11/1,1654,N,VIIRS,h,1,353.91,47.47,N,0
-21.369366,130.635788,343.53,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,300.97,21.84,N,0
-21.368872,130.631683,328.78,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,297.5,21.84,N,0
-21.36838,130.627594,367,0.42,0.45,2015/11/1,1654,N,VIIRS,h,1,336.78,49.77,N,0
-21.367887,130.623505,332.64,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.23,49.77,N,0
-20.833796,126.608498,320.21,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.45,1.37,N,0
-21.366632,130.648712,316.83,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.65,3.36,N,0
-21.364668,130.632278,313.9,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.28,21.84,N,0
-21.362705,130.615906,311.4,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.43,23.44,N,0
-20.830379,126.609055,319.09,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.81,1.37,N,0
-21.369091,130.669266,323.12,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,276.57,2.35,N,0
-21.368599,130.665146,329.44,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,275.09,2.35,N,0
-21.368109,130.661026,334.46,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,278.48,4.33,N,0
-21.367617,130.656921,332.93,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,291.96,4.33,N,0
-21.367123,130.652817,325.79,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.77,3.36,N,0
-21.366142,130.644592,323.24,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.03,47.47,N,0
-21.36565,130.640503,347.7,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,302.99,47.47,N,0
-21.365158,130.636383,332.55,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,299.4,21.84,N,0
-21.364176,130.628189,323.16,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,296,49.77,N,0
-21.363684,130.624084,322.18,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,310.5,49.77,N,0
-21.363194,130.62001,348.09,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,297.71,23.44,N,0
-21.364386,130.665741,318.21,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,289.38,4.6,N,0
-21.362915,130.653412,311.45,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.71,3.21,N,0
-21.361443,130.641083,308.06,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.58,3.71,N,0
-21.359972,130.628769,308.71,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.4,8.97,N,0
-21.358015,130.612427,315.41,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.37,33.79,N,0
-20.826965,126.609634,311.05,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.26,1.02,N,0
-21.363895,130.661621,329.6,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,288.24,2.95,N,0
-21.363403,130.657516,329.43,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.94,2.95,N,0
-21.359482,130.62468,336.31,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,299.12,8.97,N,0
-21.358992,130.62059,367,0.42,0.45,2015/11/1,1654,N,VIIRS,h,1,351.26,163.16,N,0
-21.358505,130.616501,334.02,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,316.42,163.16,N,0
-21.359194,130.658112,310.39,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.67,2.95,N,0
-21.35528,130.625275,310.2,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.57,8.97,N,0
-21.358704,130.654007,320.34,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,296.88,3.21,N,0
-21.354792,130.621185,335.48,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,297.74,163.16,N,0
-21.354303,130.617111,367,0.42,0.45,2015/11/1,1654,N,VIIRS,h,1,349.38,163.16,N,0
-21.353817,130.613007,324.43,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.52,33.79,N,0
-20.822979,126.606285,331.02,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.62,2.21,N,0
-21.360851,130.708176,300.75,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,274.64,1.48,N,0
-21.360361,130.704041,303.75,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,275.74,0.79,N,0
-21.356445,130.671036,310.36,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,288.55,1.19,N,0
-21.354492,130.654587,316.15,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.55,1.98,N,0
-21.35059,130.621765,314.16,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.37,2.39,N,0
-21.349617,130.613617,313.14,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.76,2.26,N,0
-21.354004,130.650482,322.55,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,296.4,1.98,N,0
-21.350101,130.617691,341.49,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.94,2.39,N,0
-20.819565,126.606857,331.98,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,298.13,1.87,N,0
-21.352232,130.671631,309.18,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,288.28,1.19,N,0
-21.351744,130.667511,306.62,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,290.98,1.19,N,0
-21.349794,130.651077,313.55,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.36,1.98,N,0
-21.349306,130.646973,316.19,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.96,4.03,N,0
-21.345901,130.618286,307.56,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.21,2.39,N,0
-21.345417,130.614197,305.54,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.86,2.26,N,0
-20.816151,126.607422,316.51,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.61,1.87,N,0
-21.345098,130.647568,308.97,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.01,1.24,N,0
-21.344614,130.643463,316.14,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,295.17,1.24,N,0
-21.340405,130.644058,307.69,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.03,1.24,N,0
-21.33992,130.639954,307.58,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.32,1.85,N,0
-21.335571,130.603149,313.05,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.58,1.45,N,0
-20.80932,126.608536,329.09,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.64,2.51,N,0
-21.342005,130.694,300.53,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,280.74,1.15,N,0
-21.330412,130.595612,315.1,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.94,1.43,N,0
-20.805338,126.605209,318.48,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.65,3.11,N,0
-21.335234,130.636459,320.71,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.4,2.22,N,0
-21.334749,130.632339,320.48,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.4,3.1,N,0
-20.805906,126.609116,330.32,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,299.16,3.11,N,0
-20.801926,126.605766,330.04,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,298.6,3.11,N,0
-20.79851,126.606339,311.07,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.51,1.56,N,0
-20.795095,126.606888,325.25,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,298.43,1.56,N,0
-20.792246,126.611366,307.6,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.5,1.15,N,0
-20.788834,126.611938,316.67,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.65,1.15,N,0
-20.789385,126.610619,321.72,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,297.98,1.42,N,0
-20.786549,126.615082,319.03,0.4,0.37,2015/11/1,1654,N,VIIRS,n,1,298.11,1.11,N,0
-21.33931,130.700775,297.91,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,280.42,0.34,N,0
-21.338799,130.696655,298.99,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,281.49,0.1,N,0
-21.330624,130.631058,306.47,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.65,0.59,N,0
-21.330116,130.626953,303.71,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.57,0.59,N,0
-21.308275,130.588608,313.4,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,294.06,1.32,N,0
-21.30777,130.584549,305.1,0.42,0.45,2015/11/1,1654,N,VIIRS,n,1,293.67,1.39,N,0
-20.770115,126.669876,319.15,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,298.39,2.02,N,0
-20.766697,126.670433,308.71,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,297.81,2.02,N,0
-20.763823,126.650848,312.4,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,297.87,2.51,N,0
-20.766121,126.666512,341.15,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,299.47,2.02,N,0
-20.765545,126.66259,344.81,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,299.86,4.5,N,0
-20.764973,126.658676,340.1,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,299.38,4.5,N,0
-20.764397,126.654762,340.52,0.41,0.37,2015/11/1,1654,N,VIIRS,n,1,299.36,2.51,N,0
-20.978962,128.216858,305.4,0.46,0.39,2015/11/1,1654,N,VIIRS,n,1,294.51,2.33,N,0
-20.978348,128.212372,304.75,0.46,0.39,2015/11/1,1654,N,VIIRS,n,1,290.82,0.93,N,0
-20.980814,128.230377,331.18,0.46,0.39,2015/11/1,1654,N,VIIRS,n,1,297.71,3.48,N,0
-19.839642,133.544891,328.75,0.61,0.54,2015/11/1,1654,N,VIIRS,n,1,289.81,4.98,N,0
-19.838976,133.53894,330.88,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,293.29,4.98,N,0
-19.841974,133.611343,317.64,0.62,0.54,2015/11/1,1654,N,VIIRS,n,1,289.46,2.68,N,0
-19.834654,133.545517,303.12,0.61,0.54,2015/11/1,1654,N,VIIRS,n,1,289.56,6.42,N,0
-19.833992,133.539566,340.11,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,294.77,6.42,N,0
-20.017195,135.315445,314.91,0.4,0.6,2015/11/1,1654,N,VIIRS,n,1,290.95,6.54,N,0
-19.829008,133.540176,334.39,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,294.36,6.42,N,0
-19.824024,133.540817,306.29,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,293.3,3.65,N,0
-20.011589,135.316071,322.26,0.4,0.6,2015/11/1,1654,N,VIIRS,n,1,290.72,6.74,N,0
-19.814713,133.548019,308.26,0.61,0.54,2015/11/1,1654,N,VIIRS,n,1,290.53,3.33,N,0
-19.787849,133.533279,307.82,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,292.94,2.25,N,0
-19.782869,133.533905,305.69,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,292.73,1.91,N,0
-19.767931,133.535797,324.3,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,293.4,3.75,N,0
-19.762951,133.536423,328.3,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,293.47,2.89,N,0
-19.777739,133.723663,305.49,0.63,0.54,2015/11/1,1654,N,VIIRS,n,1,292.38,1.34,N,0
-19.757971,133.537048,316.08,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,293.17,2.89,N,0
-19.752995,133.537689,315.5,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,292.94,3.6,N,0
-19.761974,133.719467,307.87,0.63,0.54,2015/11/1,1654,N,VIIRS,n,1,292.14,1.13,N,0
-19.742409,133.533005,304.41,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,292.04,1.32,N,0
-19.756935,133.720093,309.06,0.63,0.54,2015/11/1,1654,N,VIIRS,n,1,292.23,1.13,N,0
-19.573513,132.079712,306.93,0.49,0.49,2015/11/1,1654,N,VIIRS,n,1,294.23,1.46,N,0
-19.746222,133.71524,307.75,0.63,0.54,2015/11/1,1654,N,VIIRS,n,1,291.9,1.57,N,0
-19.574928,132.132645,312.32,0.49,0.49,2015/11/1,1654,N,VIIRS,n,1,294.37,2.46,N,0
-19.758266,133.537354,315.12,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,293.27,3.34,N,0
-19.75329,133.537979,314.88,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,293.07,3.34,N,0
-19.742664,133.533279,306.71,0.61,0.53,2015/11/1,1654,N,VIIRS,n,1,292.11,4.2,N,0
-19.572844,132.081482,305.53,0.49,0.49,2015/11/1,1654,N,VIIRS,n,1,294.32,1.58,N,0
-19.758533,133.720016,314.28,0.63,0.54,2015/11/1,1654,N,VIIRS,n,1,292.45,2.96,N,0
-19.574629,132.134293,315.71,0.49,0.49,2015/11/1,1654,N,VIIRS,n,1,293.98,2.08,N,0
-19.569532,132.130127,310.64,0.49,0.49,2015/11/1,1654,N,VIIRS,n,1,294.58,2.92,N,0
-19.74778,133.715149,309.83,0.63,0.54,2015/11/1,1654,N,VIIRS,n,1,292,1.63,N,0
-19.565014,132.130768,308.28,0.49,0.49,2015/11/1,1654,N,VIIRS,n,1,294,1.22,N,0
-19.71674,134.659912,304.26,0.36,0.57,2015/11/1,1654,N,VIIRS,n,1,292.69,0.67,N,0
-19.660717,134.641724,310.62,0.36,0.57,2015/11/1,1654,N,VIIRS,n,1,292.43,1.13,N,0
-19.658211,134.642624,308.52,0.36,0.57,2015/11/1,1654,N,VIIRS,n,1,292.75,1.01,N,0
-18.214272,124.436058,317.26,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.14,0.86,N,0
-18.213669,124.432358,335.67,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,298.01,3.67,N,0
-18.207563,124.437263,314.64,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,296.91,1.5,N,0
-18.208168,124.440979,330.48,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.69,1.5,N,0
-19.187683,131.628052,341.92,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,297.09,13.42,N,0
-19.182787,131.624268,310.46,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.38,3.03,N,0
-19.183325,131.628616,321.33,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,296.08,3.03,N,0
-19.178429,131.624817,319.08,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.69,3.03,N,0
-19.17407,131.625366,314.52,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.47,2.33,N,0
-19.170246,131.630264,314.35,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.08,2.33,N,0
-19.169712,131.625916,308.56,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.41,2.33,N,0
-19.165886,131.630829,317.09,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.58,3.35,N,0
-19.165354,131.626465,312.13,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.4,3.35,N,0
-19.153891,131.641373,308.02,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.05,4.28,N,0
-19.149534,131.641968,328.45,0.45,0.47,2015/11/1,1654,N,VIIRS,n,1,295.79,4.56,N,0
-21.178127,125.74015,367,0.39,0.36,2015/11/1,1654,N,VIIRS,h,1,343.17,58.77,N,0
-21.177557,125.736389,335.89,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,335.41,58.77,N,0
-21.176989,125.73262,367,0.39,0.36,2015/11/1,1654,N,VIIRS,h,1,315.83,20.69,N,0
-21.176416,125.728836,344.02,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,315.67,20.69,N,0
-21.175846,125.725067,352.07,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,303.86,4.81,N,0
-21.174772,125.740738,313.73,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,298.57,58.77,N,0
-21.174202,125.736969,312.92,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,298.47,58.77,N,0
-21.173061,125.729424,316.19,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,298.15,20.69,N,0
-21.172491,125.72567,310.42,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.9,4.81,N,0
-21.173634,125.733192,336.43,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,298.43,20.69,N,0
-21.166286,125.70739,309.43,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.54,1.13,N,0
-21.17028,125.733772,347.62,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,300.57,3.93,N,0
-21.16971,125.729996,332.73,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,299.51,3.93,N,0
-21.169138,125.726227,340.94,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,299.21,4.22,N,0
-21.159012,125.704765,316.51,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.69,1.44,N,0
-21.15509,125.701584,315.49,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.97,1.44,N,0
-21.151739,125.702156,323.35,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,298.11,1.42,N,0
-21.148388,125.702736,316.76,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.94,1.42,N,0
-21.142696,125.665115,319.28,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.08,1.81,N,0
-21.144468,125.699547,318.5,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.96,1.11,N,0
-21.137642,125.654427,318.32,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.64,1.67,N,0
-21.141115,125.700127,309.64,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.27,1.11,N,0
-21.137766,125.700699,309.64,0.39,0.36,2015/11/1,1654,N,VIIRS,n,1,297.45,0.8,N,0
